Name,Year,Manufacturer,State,Color,Fuel type,Transmission,Engine,VIN,Mileage,Price
Escape SE,2018,Ford,NY,Magnetic,Gasoline ,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD4JUC66335,"19,738 mi.","$23,400"
RAV4 XLE,2018,Toyota,WI,Super White,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMRFREV7JD243572,"23,361 mi.","$30,992"
Durango GT,2018,Dodge,NY,Octane Red Pearlcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJDG4JC154476,"47,581 mi.","$34,682"
Rover Range Rover Evoque S,2020,Land,CO,Santorini Black,Gasoline ,Automatic,I4,SALZJ2FX5LH118970,"17,402 mi.","$44,088"
X3 xDrive30i,2018,BMW,MI,Mineral White Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C54JLD72165,"23,046 mi.","$44,000"
AMG C 43 Base 4MATIC,2017,Mercedes-Benz,VA,Black,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,WDDWJ6EB4HF545105,"32,405 mi.","$43,995"
Pilot EX-L,2019,Honda,SC,Crystal Black Pearl,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H57KB039994,"19,091 mi.","$43,450"
Atlas 3.6 V6 SE R-Line,2019,Volkswagen,CA,Pure White,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2XR2CA1KC530644,"10,135 mi.","$45,888"
X5 sDrive35i,2018,BMW,TX,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR2C50J0X10016,"30,377 mi.","$43,247"
Encore Preferred,2018,Buick,TN,Summit White,Gasoline ,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL4CJASB6JB719090,"12,563 mi.","$24,491"
Countryman Cooper,2013,MINI,OH,Black Metallic,Gasoline ,6-Speed Automatic,1.6L I4 16V MPFI DOHC,WMWZB3C54DWM08219,"32,237 mi.","$13,591"
Pathfinder SV,2020,Nissan,MS,Gun Metallic,Gasoline ,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DR2BN4LC604502,"39,145 mi.","$26,990"
F-150 XLT,2019,Ford,ND,Blue Jeans Metallic,Gasoline ,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP0KFD33797,"84,522 mi.","$30,999"
Santa Fe SE 2.4,2019,Hyundai,NY,Symphony Silver,Gasoline ,8-Speed Automatic,2.4L I4 16V GDI DOHC,5NMS2CAD3KH031364,"17,043 mi.","$23,985"
GLC 300 Base 4MATIC,2019,Mercedes-Benz,CO,Black,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G4KB1KV140317,"11,444 mi.","$40,144"
TSX 2.4,2012,Acura,PA,White,Gasoline ,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JH4CU2F48CC005228,"102,331 mi.","$13,490"
Tiguan 2.0T S,2018,Volkswagen,FL,Platinum Gray Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV1B7AX3JM106493,"45,529 mi.","$19,499"
Rogue SL,2020,Nissan,IL,Gun Metallic,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MVXLC705304,"18,685 mi.","$34,851"
SS Base,2017,Chevrolet,TX,Nightfall Gray Metallic,Gasoline ,6-Speed Automatic,6.2L V8 16V MPFI OHV,6G3F15RW3HL300351,"14,900 mi.","$50,945"
S-10 LS,2003,Chevrolet,OH,Red,Gasoline ,4-Speed Automatic,2.2L I4 8V MPFI OHV,1GCCS14H138277825,"66,699 mi.","$9,998"
F-150 XLT,2016,Ford,KY,Black,Gasoline ,6-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,1FTEW1EP5GFB24207,"61,616 mi.","$34,787"
Wrangler Unlimited Rubicon,2020,Jeep,AR,Black Clearcoat,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXFN9LW158365,"21,447 mi.","$54,173"
Tahoe LS,2005,Chevrolet,MD,Blue,Gasoline ,4-Speed Automatic,5.3L V8 16V MPFI OHV,1GNEK13T05J248995,"87,020 mi.","$9,495"
Corolla LE,2007,Toyota,NE,Beige,Gasoline ,5-Speed Manual,1.8L I4 16V MPFI DOHC,1NXBR32E27Z811743,"136,640 mi.","$5,896"
Pilot EX-L,2019,Honda,TN,Modern Steel Metallic,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H5XKB011087,"40,999 mi.","$36,472"
Grand Cherokee Limited,2018,Jeep,TN,Granite Crystal Clearcoat Metallic,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG7JC319302,"23,550 mi.","$33,994"
330 i xDrive,2018,BMW,MA,Sunset Orange Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA8D9C5XJEB35509,"22,942 mi.","$36,998"
Sentra S,2016,Nissan,IL,Titanium Metal,Gasoline ,Automatic,4 Cylinder Engine,3N1AB7AP6GY324589,"22,455 mi.","$16,900"
Hardtop Cooper S,2019,MINI,FL,Chili Pepper Red,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMWXP7C53K2A50084,"13,622 mi.","$23,999"
Encore Essence,2019,Buick,IN,Ebony Twilight Metallic,Gasoline ,6-Speed Automatic Electronic with Overdrive,4 Cylinder Engine,KL4CJGSM0KB888172,"48,905 mi.","$24,700"
Grand Cherokee Overland,2020,Jeep,MI,Pacific Blue Clearcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFCG5LC402051,"12,381 mi.","$44,495"
QX60 Base,2018,INFINITI,FL,Hermosa Blue,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC,5N1DL0MN5JC531849,"40,505 mi.","$34,901"
Edge SEL,2018,Ford,WI,Magnetic Metallic,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J96JBB11273,"17,985 mi.","$31,450"
Explorer XLT,2017,Ford,FL,Magnetic Metallic,E85 Flex Fuel ,6-Speed Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1FM5K7D8XHGE33588,"40,179 mi.","$29,500"
Outback 2.5i Premium,2019,Subaru,NH,Crystal White Pearl,Gasoline ,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSAFC2K3230596,"24,952 mi.","$29,995"
Tacoma TRD Off Road,2018,Toyota,FL,White,Gasoline ,6-Speed Manual,3.5L V6 24V PDI DOHC,5TFCZ5AN2JX140344,"23,030 mi.","$23,450"
AMG GLE 43 4MATIC Coupe,2019,Mercedes-Benz,NY,Obsidian Black Metallic,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGED6EB8KA142838,"22,790 mi.","$74,345"
RAV4 XLE,2018,Toyota,TN,Galactic Aqua,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMWFREV8JJ174914,"36,601 mi.","$30,580"
Corolla LE,2019,Toyota,PA,Barcelona Red Metallic,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC,2T1BURHE8KC168057,"40,811 mi.","$25,500"
Outback 2.5i Limited,2017,Subaru,CO,Carbide Gray Metallic,Gasoline ,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC4H3326692,"30,101 mi.","$27,979"
Traverse 1LT,2017,Chevrolet,WI,Tungsten Metallic,Gasoline ,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GNKRGKD6HJ167886,"66,559 mi.","$23,386"
RAV4 LE,2019,Toyota,TX,Super White,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMH1RFV4KD504604,"21,013 mi.","$28,880"
Accord EX-L 2.0T,2018,Honda,NJ,Crystal Black Pearl,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F53JA033018,"48,071 mi.","$28,380"
LS 430,2001,Lexus,IN,Parchment Crystal,Gasoline ,5-Speed Automatic,4.3L V8 32V MPFI DOHC,JTHBN30F610018972,"241,998 mi.","$5,793"
Outback 2.5i Limited,2019,Subaru,FL,Crimson Red Pearl,Gasoline ,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC9K3213425,"24,213 mi.","$28,994"
RAV4 LE,2019,Toyota,MA,Blue Flame,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV9KC046764,"6,477 mi.","$30,499"
HR-V LX,2019,Honda,NY,Lunar Silver Metallic,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H3XKM744017,"19,585 mi.","$22,919"
Palisade SEL,2020,Hyundai,AZ,Becketts Black,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R34HE6LU156994,"14,788 mi.","$39,478"
XC60 T5 Momentum,2018,Volvo,TX,Bursting Blue Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,LYV102RK3JB121338,"18,825 mi.","$38,000"
MDX 3.5L,2020,Acura,FL,Black,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD3H39LL005077,"14,301 mi.","$38,312"
XT5 Luxury,2018,Cadillac,TX,Harbor Blue Metallic,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKNCRS6JZ146815,"57,241 mi.","$28,984"
Sportage LX,2020,Kia,RI,Hyper Red,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC4L7671714,"17,616 mi.","$23,988"
GX 460 Base,2019,Lexus,NJ,Black Onyx,Gasoline ,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX7K5212715,"55,503 mi.","$40,990"
CTS Performance,2012,Cadillac,IL,White Diamond Tri-Coat,Gasoline ,6-Speed Automatic,3.6L V6 24V GDI DOHC,1G6DM1E38C0128167,"96,901 mi.","$16,985"
2500 Laramie,2016,RAM,TN,Bright White Clearcoat,Diesel ,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel,3C6UR5NL8GG166531,"152,822 mi.","$42,410"
RAV4 LE,2014,Toyota,IL,Magnetic Gray Pearl,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMZFREV9EJ004905,"158,925 mi.","$13,500"
RAV4 XLE Premium,2019,Toyota,MN,Magnetic Gray Metallic,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3C1RFV0KC020718,"14,115 mi.","$34,990"
Highlander XLE,2015,Toyota,AZ,White,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC,5TDKKRFH1FS059505,"98,779 mi.","$25,995"
MKX Premiere,2018,Lincoln,IN,Ivory Pearl Metallic,Gasoline ,6-Speed Automatic,3.7L V6 24V MPFI DOHC,2LMPJ8JR6JBL14789,"51,985 mi.","$27,988"
RAV4 XLE,2018,Toyota,TN,Galactic Aqua,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMWFREVXJJ196915,"42,468 mi.","$27,640"
Corvette,2000,Chevrolet,OH,Torch Red,Gasoline ,4-Speed Automatic,5.7L V8 16V MPFI OHV,1G1YY22G9Y5102700,"45,604 mi.","$20,900"
S4 3.0T Premium Plus,2019,Audi,MA,Navarra Blue Metallic,Gasoline ,1-Speed Automatic,3.0L V6,WAUB4AF46KA045077,"17,260 mi.","$49,950"
Yukon XL SLT,2020,GMC,,Dark Sky Metallic,Gasoline ,Automatic,5.3L V8 16V GDI OHV,1GKS2GKC5LR268999,"35,951 mi.","$55,999"
X2 xDrive28i,2018,BMW,MD,Glacier Silver Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXYJ5C32JEF82695,"30,703 mi.","$31,500"
300C Base,2016,Chrysler,TX,Billet Silver Metallic Clearcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CCAEGXGH156363,"78,367 mi.","$20,362"
Navigator Reserve,2018,Lincoln,IL,Black Velvet,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2LT4JEL13312,"60,277 mi.","$58,900"
Grand Cherokee Limited,2019,Jeep,MI,Black,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXKC815454,"24,301 mi.","$34,311"
RAV4 LE,2018,Toyota,NY,Black,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3BFREVXJW855561,"32,163 mi.","$24,701"
Pathfinder SL,2020,Nissan,TX,Brilliant Silver Metallic,Gasoline ,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DR2CN1LC579251,"47,501 mi.","$27,989"
Encore Preferred II,2018,Buick,OH,Ebony Twilight Metallic,Gasoline ,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL4CJBSB9JB675785,"35,119 mi.","$22,890"
XC60 T6 Momentum,2018,Volvo,MD,Onyx Black Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22RK1J1091254,"12,696 mi.","$41,798"
E-Class E 300,2017,Mercedes-Benz,TX,Iridium Silver Metallic,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDZF4JBXHA107677,"48,711 mi.","$34,453"
HR-V LX,2019,Honda,VA,Crystal Black Pearl,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU5H30KM729309,"22,451 mi.","$23,200"
Palisade Limited,2020,Hyundai,FL,Moonlight Cloud,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC,KM8R54HE1LU033291,"20,645 mi.","$42,705"
Expedition Max Limited,2020,Ford,AR,Magnetic Metallic,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK1KT5LEA47295,"62,577 mi.","$53,500"
Q5 2.0T Premium Plus,2017,Audi,TX,Lava Gray Pearl Effect,E85 Flex Fuel ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WA1M2AFP5HA047692,"89,721 mi.","$22,992"
Elantra SE,2018,Hyundai,GA,Quartz White Pearl,Gasoline ,6-Speed Automatic,2.0L I4 16V MPFI DOHC,5NPD74LF0JH353556,"15,057 mi.","$13,299"
XC60 T5 Momentum,2021,Volvo,IL,Fusion Red Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4102RK1M1738049,"22,099 mi.","$45,890"
Tiguan S,2013,Volkswagen,MI,White,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WVGBV7AX3DW551066,"83,000 mi.","$13,995"
Explorer XLT,2018,Ford,TN,Oxford White,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K7D80JGB84403,"46,381 mi.","$29,169"
MKC Select,2018,Lincoln,PA,White Platinum,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5LMTJ2DH1JUL01224,"21,812 mi.","$28,990"
Tahoe LT,2019,Chevrolet,IA,Black,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKBKC4KR187982,"46,785 mi.","$49,995"
RAV4 XLE,2018,Toyota,MA,White,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMRFREV2JJ725822,"35,825 mi.","$26,647"
MDX 3.5L Technology Package,2014,Acura,GA,Black,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FRYD3H41EB010463,"92,106 mi.","$19,990"
Rogue SL,2018,Nissan,TX,Magnetic Black,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MT8JC774617,"20,330 mi.","$26,498"
S60 T5 Premier,2013,Volvo,PA,Black Stone,Gasoline ,6-Speed Automatic,2.5L I5 20V MPFI DOHC Turbo,YV1612FH0D2206293,"79,421 mi.","$12,500"
Altima 2.5 SR,2019,Nissan,FL,Brilliant Silver Metallic,Gasoline ,Automatic CVT,2.5L I4 16V GDI DOHC,1N4BL4CV9KC191889,"49,380 mi.","$19,998"
Accord Hybrid EX-L,2017,Honda,OH,Black,Hybrid ,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,JHMCR6F54HC014212,"37,233 mi.","$22,998"
CR-V EX-L,2019,Honda,FL,Platinum White Pearl,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H81KA026622,"18,864 mi.","$31,991"
IS 300 Base,2016,Lexus,NY,Atomic Silver,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI DOHC,JTHCM1D29G5013442,"18,122 mi.","$27,990"
F-150 Platinum,2018,Ford,NJ,Magnetic,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1EG5JFC37408,"22,453 mi.","$50,988"
Mustang GT Premium,2009,Ford,TX,Black Clearcoat,Gasoline ,5-Speed Automatic,4.6L V8 24V MPFI SOHC,1ZVHT82H295105311,"133,245 mi.","$12,995"
Ascent Touring 7-Passenger,2019,Subaru,UT,Crimson Red Pearl,Gasoline ,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD8K3461471,"30,057 mi.","$31,395"
Sorento LX,2020,Kia,FL,Gray,Gasoline ,8-Speed Automatic,3.3L V6 24V GDI DOHC,5XYPG4A57LG623061,"45,172 mi.","$25,295"
GLA 250 Base 4MATIC,2018,Mercedes-Benz,CA,Polar Silver Metallic,E85 Flex Fuel ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB4JJ488544,"38,757 mi.","$33,995"
1500 Laramie,2019,RAM,FL,Granite Crystal Clearcoat Metallic,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6RRFJG2KN748547,"15,871 mi.","$45,082"
Equinox LT,2017,Chevrolet,AZ,Siren Red Tintcoat,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC,2GNALCEK5H1549577,"24,043 mi.","$22,992"
A4 2.0T Premium,2014,Audi,IL,Red,Gasoline ,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,WAUDFAFL2EN031457,"81,358 mi.","$17,900"
Pilot EX-L,2019,Honda,MN,Crystal Black Pearl,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H50KB088332,"34,170 mi.","$35,798"
Grand Cherokee Overland,2018,Jeep,PA,Diamond Black,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFCG5JC509534,"42,520 mi.","$38,542"
TLX V6 w/Technology Package,2020,Acura,TX,Platinum White Pearl,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC,19UUB3F43LA000582,"19,930 mi.","$36,972"
Q7 3.0T Premium Plus,2015,Audi,VA,Graphite Gray Metallic,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WA1LGAFE9FD014069,"119,397 mi.","$21,749"
Cherokee Limited,2019,Jeep,FL,Diamond Black,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC,1C4PJLDB4KD325206,"16,652 mi.","$29,242"
Traverse Premier,2017,Chevrolet,TX,White,Gasoline ,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GNKVJKD2HJ252202,"45,537 mi.","$29,995"
Grand Cherokee Limited,2018,Jeep,SC,Billet Silver Metallic Clearcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3JC391338,"46,604 mi.","$30,989"
GLE 350 Base,2017,Mercedes-Benz,NV,White,Gasoline ,7-Speed Automatic,3.5L V6 24V GDI DOHC,4JGDA5JB2HA863797,"47,181 mi.","$34,552"
Grand Cherokee Limited,2019,Jeep,MI,Diamond Black,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG7KC819428,"22,895 mi.","$36,900"
Grand Cherokee Limited,2018,Jeep,MO,Diamond Black,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG1JC138020,"49,235 mi.","$30,805"
Rogue SV,2019,Nissan,AL,Brilliant Silver Metallic,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MT8KC774134,"17,991 mi.","$25,990"
Telluride S,2020,Kia,TN,Dark Moss,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP6DHC8LG094873,"14,475 mi.","$44,994"
Golf R 2.0T w/DCC & Navigation,2019,Volkswagen,WA,Indium Gray Metallic,Gasoline ,7-Speed Automatic,2.0L I4,WVWVA7AU6KW151132,"16,063 mi.","$43,481"
Corolla LE,2019,Toyota,PA,Falcon Gray Metallic,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC,2T1BURHE8KC177521,"33,566 mi.","$19,791"
GX 460 Base,2019,Lexus,GA,Silver Lining Metallic,Gasoline ,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJBM7FX3K5233948,"19,696 mi.","$51,966"
C-Class C 300,2018,Mercedes-Benz,TX,Black,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF4JB8JU278971,"22,014 mi.","$39,989"
E-Class E 350 4MATIC,2015,Mercedes-Benz,MA,Black,Gasoline ,7-Speed Automatic,3.5L V6 24V GDI DOHC,WDDHF8JB9FB084144,"63,830 mi.","$25,717"
Highlander Limited,2017,Toyota,TX,Midnight Black Metallic,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC,5TDYZRFH6HS219709,"25,433 mi.","$40,293"
RAV4 XLE,2018,Toyota,FL,Blizzard Pearl,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3WFREV5JW417466,"64,115 mi.","$20,978"
Maxima 3.5 SL,2020,Nissan,NC,Brilliant Silver Metallic,Gasoline ,Automatic CVT,3.5L V6 24V GDI DOHC,1N4AA6DV2LC375276,"12,843 mi.","$33,000"
Grand Cherokee Altitude,2020,Jeep,UT,Velvet Red Pearlcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFAG2LC179101,"17,661 mi.","$42,445"
Jetta SE w/Connectivity,2014,Volkswagen,VA,black,Gasoline ,6-Speed Automatic,Engine: 1.8L l-4 DOHC,3VWD07AJ6EM352552,"73,993 mi.","$8,981"
Fusion Energi SE Luxury,2014,Ford,MI,Ruby Red Metallic Tinted Clearcoat,Hybrid ,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,3FA6P0PU6ER108294,"84,873 mi.","$12,999"
XC90 T5 Momentum,2018,Volvo,TX,Osmium Gray Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4102PK3J1349671,"39,812 mi.","$43,599"
Tacoma TRD Sport,2016,Toyota,MD,Inferno Red,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TMCZ5AN6GM002076,"43,829 mi.","$37,495"
Rogue SL,2016,Nissan,MD,Gun Metallic,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MV1GC811260,"63,017 mi.","$18,991"
XC60 T5 R-Design,2019,Volvo,TX,Fusion Red Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,LYV102RM3KB297325,"14,356 mi.","$44,599"
Silverado 1500 Work Truck,2018,Chevrolet,IL,Havana Metallic,E85 Flex Fuel ,Automatic,Gas/Ethanol V6 4.3L/262,1GCRCNEH8JZ164720,"44,428 mi.","$27,000"
CX-5 Grand Touring,2021,Mazda,IL,Deep Crystal Blue Mica,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDMXM1398017,"4,102 mi.","$33,339"
Model 3 Long Range,2018,Tesla,GA,Red Multi,Electric ,1-Speed Automatic,Electric,5YJ3E1EAXJF018126,"48,417 mi.","$45,992"
Explorer XLT,2020,Ford,NY,Silver Spruce Metallic,Gasoline ,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH2LGA09324,"14,021 mi.","$43,846"
Escalade Luxury Collection,2016,Cadillac,FL,Black Raven,Gasoline ,Automatic,Gas V8 6.2L/376,1GYS4BKJ7GR298237,"49,852 mi.","$49,136"
Acadia SLT-1,2019,GMC,TX,Summit White,Gasoline ,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKNMLS9KZ222960,"45,312 mi.","$31,993"
RAV4 Limited,2017,Toyota,KY,Barcelona Red Metallic,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,2T3DFREV7HW685629,"49,361 mi.","$26,910"
G80 3.8,2018,Genesis,GA,Victoria Black,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC,KMHGN4JE9JU246262,"15,981 mi.","$37,985"
F-150 XLT,2015,Ford,OK,Blue Jeans Metallic,Gasoline ,6-Speed Automatic,5.0L V8 32V MPFI DOHC,1FTEW1CF6FKD12475,"130,289 mi.","$22,998"
EcoSport SE,2019,Ford,NY,Diamond White,Gasoline ,6-Speed Automatic,1.0L I3 12V GDI DOHC Turbo,MAJ3S2GE5KC270465,"11,679 mi.","$23,000"
S60 T5,2021,Volvo,AZ,Gray Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,7JR102TZ1MG103579,"18,947 mi.","$37,900"
GLE 450 AWD 4MATIC,2020,Mercedes-Benz,IL,Black,Gasoline ,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFB5KB5LA008380,"22,636 mi.","$71,470"
Camry XSE,2019,Toyota,IL,Midnight Black Metallic,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1B61HK6KU245945,"32,660 mi.","$29,997"
E-Class E 300,2018,Mercedes-Benz,TX,Black,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDDZF4JB4JA447672,"23,137 mi.","$45,981"
Quattroporte S GranLusso,2018,Maserati,FL,Grigio Metallic,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZAM56YPL6J1281490,"42,781 mi.","$56,580"
CX-5 Sport,2018,Mazda,PA,Soul Red Crystal Metallic,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBBMXJ0462397,"10,762 mi.","$25,788"
Corolla LE,2020,Toyota,IN,Black Sand Pearl,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPRAE0LP100271,"18,436 mi.","$21,300"
Tundra SR5,2020,Toyota,,Magnetic Gray Metallic,Gasoline ,Automatic,Regular Unleaded V-8 5.7 L/346,5TFDY5F13LX911068,"12,985 mi.","$44,499"
Odyssey EX-L,2019,Honda,SC,Gray,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H79KB101108,"36,260 mi.","$39,785"
Escalade Sport,2021,Cadillac,TX,Infrared Tintcoat,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV,1GYS4FKL6MR243539,"11,347 mi.","$123,880"
Macan S,2018,Porsche,GA,Rhodium Silver,Gasoline ,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Twin Turbo,WP1AB2A56JLB38497,"58,470 mi.","$51,995"
Pilot EX-L,2019,Honda,OH,White Diamond Pearl,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54KB079004,"20,462 mi.","$35,988"
Corolla S,2013,Toyota,IL,Super White,Gasoline ,4-Speed Automatic,1.8L I4 16V MPFI DOHC,5YFBU4EEXDP208584,"66,086 mi.","$13,995"
